table_name,column_name,dtype,non_null,missing,missing_pct,unique,unique_pct,is_numeric,is_datetime_like,sample_values
Application_Countries_Archive,LastEditedBy,int64,37,0,0.0,2,0.05405405405405406,True,False,"1, 1, 1"
Application_Countries_Archive,ValidFrom,object,37,0,0.0,2,0.05405405405405406,False,True,"2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000"
Application_Countries_Archive,ValidTo,object,37,0,0.0,4,0.10810810810810811,False,True,"2013-07-01 16:00:00.0000000, 2013-07-01 16:00:00.0000000, 2013-07-01 16:00:00.0000000"
Application_DeliveryMethods,DeliveryMethodID,int64,10,0,0.0,10,1.0,True,False,"1, 2, 3"
Application_DeliveryMethods,DeliveryMethodName,object,10,0,0.0,10,1.0,False,False,"Post, Courier, Delivery Van"
Application_DeliveryMethods,LastEditedBy,int64,10,0,0.0,2,0.2,True,False,"1, 1, 1"
Application_DeliveryMethods,ValidFrom,object,10,0,0.0,2,0.2,False,True,"2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000"
Application_DeliveryMethods,ValidTo,object,10,0,0.0,1,0.1,False,False,"9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999"
Application_DeliveryMethods_Archive,DeliveryMethodID,int64,1,0,0.0,1,1.0,True,False,5
Application_DeliveryMethods_Archive,DeliveryMethodName,object,1,0,0.0,1,1.0,False,False,Van with Chiller
Application_DeliveryMethods_Archive,LastEditedBy,int64,1,0,0.0,1,1.0,True,False,1
Application_DeliveryMethods_Archive,ValidFrom,object,1,0,0.0,1,1.0,False,True,2013-01-01 00:00:00.0000000
Application_DeliveryMethods_Archive,ValidTo,object,1,0,0.0,1,1.0,False,True,2015-01-01 16:00:00.0000000
Application_PaymentMethods,PaymentMethodID,int64,4,0,0.0,4,1.0,True,False,"1, 2, 3"
Application_PaymentMethods,PaymentMethodName,object,4,0,0.0,4,1.0,False,False,"Cash, Check, Credit-Card"
Application_PaymentMethods,LastEditedBy,int64,4,0,0.0,2,0.5,True,False,"1, 1, 9"
Application_PaymentMethods,ValidFrom,object,4,0,0.0,2,0.5,False,True,"2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000, 2016-01-01 16:00:00.0000000"
Application_PaymentMethods,ValidTo,object,4,0,0.0,1,0.25,False,False,"9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999"
Application_PaymentMethods_Archive,PaymentMethodID,int64,1,0,0.0,1,1.0,True,False,3
Application_PaymentMethods_Archive,PaymentMethodName,object,1,0,0.0,1,1.0,False,False,Credit Card
Application_PaymentMethods_Archive,LastEditedBy,int64,1,0,0.0,1,1.0,True,False,1
Application_PaymentMethods_Archive,ValidFrom,object,1,0,0.0,1,1.0,False,True,2013-01-01 00:00:00.0000000
Application_PaymentMethods_Archive,ValidTo,object,1,0,0.0,1,1.0,False,True,2016-01-01 16:00:00.0000000
Application_People,PersonID,int64,1111,0,0.0,1111,1.0,True,False,"1, 2, 3"
Application_People,FullName,object,1111,0,0.0,1111,1.0,False,False,"Data Conversion Only, Kayla Woodcock, Hudson Onslow"
Application_People,PreferredName,object,1111,0,0.0,882,0.7938793879387939,False,False,"Data Conversion Only, Kayla, Hudson"
Application_People,SearchName,object,1111,0,0.0,1111,1.0,False,False,"Data Conversion Only Data Conversion Only, Kayla Kayla Woodcock, Hudson Hudson Onslow"
Application_People,IsPermittedToLogon,int64,1111,0,0.0,2,0.0018001800180018,True,False,"0, 1, 1"
Application_People,LogonName,object,1111,0,0.0,156,0.1404140414041404,False,False,"NO LOGON, kaylaw@wideworldimporters.com, hudsono@wideworldimporters.com"
Application_People,IsExternalLogonProvider,int64,1111,0,0.0,1,0.0009000900090009,True,False,"0, 0, 0"
Application_People,HashedPassword,object,157,954,0.8586858685868587,157,1.0,False,False,"616E9B558976525E7F14D780EBAE80C68586958DC97C506DB418E2E2C49E340E, 23668CCC579015EA934736C3D7B87E86360EB5EEE164C4368A7B103C11E3436E, B45E7C4E37C32FA9A5A3161B9DB1C9C1E787BB7DB424E7FD7A20895D4BFB5D31"
Application_People,IsSystemUser,int64,1111,0,0.0,2,0.0018001800180018,True,False,"0, 1, 1"
Application_People,IsEmployee,int64,1111,0,0.0,2,0.0018001800180018,True,False,"0, 1, 1"
Application_People,IsSalesperson,int64,1111,0,0.0,2,0.0018001800180018,True,False,"0, 1, 1"
Application_People,UserPreferences,object,182,929,0.8361836183618362,59,0.3241758241758242,False,False,"{""theme"":""blitzer"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}, {""theme"":""humanity"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}, {""theme"":""dark-hive"",""dateFormat"":""DD, MM d, yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}"
Application_People,PhoneNumber,object,1110,1,0.0009000900090009,71,0.06396396396396396,False,False,"(415) 555-0102, (415) 555-0102, (415) 555-0102"
Application_People,FaxNumber,object,1110,1,0.0009000900090009,61,0.054954954954954956,False,False,"(415) 555-0103, (415) 555-0103, (415) 555-0103"
Application_People,EmailAddress,object,1110,1,0.0009000900090009,1029,0.927027027027027,False,False,"kaylaw@wideworldimporters.com, hudsono@wideworldimporters.com, isabellar@wideworldimporters.com"
Application_People,Photo,float64,0,1111,1.0,0,,True,False,
Application_People,CustomFields,object,19,1092,0.9828982898289829,19,1.0,False,False,"{ ""OtherLanguages"": [""Polish"",""Chinese"",""Japanese""] ,""HireDate"":""2008-04-19T00:00:00"",""Title"":""Team Member"",""PrimarySalesTerritory"":""Plains"",""CommissionRate"":""0.98""}, { ""OtherLanguages"": [] ,""HireDate"":""2012-03-05T00:00:00"",""Title"":""Team Member"",""PrimarySalesTerritory"":""New England"",""CommissionRate"":""3.62""}, { ""OtherLanguages"": [""Turkish"",""Slovenian""] ,""HireDate"":""2010-08-24T00:00:00"",""Title"":""Team Member""}"
Application_People,OtherLanguages,object,19,1092,0.9828982898289829,17,0.8947368421052632,False,False,"[""Polish"",""Chinese"",""Japanese""], [], [""Turkish"",""Slovenian""]"
Application_People,LastEditedBy,int64,1111,0,0.0,1,0.0009000900090009,True,False,"1, 1, 1"
Application_People,ValidFrom,object,1111,0,0.0,58,0.052205220522052204,False,True,"2016-05-31 23:14:00.0000000, 2016-05-31 23:14:00.0000000, 2016-05-31 23:14:00.0000000"
Application_People,ValidTo,object,1111,0,0.0,1,0.0009000900090009,False,False,"9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999, 9999-12-31 23:59:59.9999999"
Application_People_Archive,PersonID,int64,961,0,0.0,182,0.18938605619146723,True,False,"14, 4, 11"
Application_People_Archive,FullName,object,961,0,0.0,182,0.18938605619146723,False,False,"Lily Code, Isabella Rupp, Ethan Onslow"
Application_People_Archive,PreferredName,object,961,0,0.0,171,0.17793964620187305,False,False,"Lily, Isabella, Ethan"
Application_People_Archive,SearchName,object,961,0,0.0,182,0.18938605619146723,False,False,"Lily Lily Code, Isabella Isabella Rupp, Ethan Ethan Onslow"
Application_People_Archive,IsPermittedToLogon,int64,961,0,0.0,2,0.002081165452653486,True,False,"1, 1, 1"
Application_People_Archive,LogonName,object,961,0,0.0,156,0.16233090530697192,False,False,"lilyc@wideworldimporters.com, isabellar@wideworldimporters.com, ethano@wideworldimporters.com"
Application_People_Archive,IsExternalLogonProvider,int64,961,0,0.0,1,0.001040582726326743,True,False,"0, 0, 0"
Application_People_Archive,HashedPassword,object,798,163,0.1696149843912591,174,0.21804511278195488,False,False,"CDF7EE2DB6B94C9BCF2D003E37354081BCD53D7B983F1412729D3BC1E4F89876, 103F430C7223CB5ED13B2B81FD12FB319F30183B40C710AF3483FF05F9AD9ADA, 0262CB682AAB27829029D4A770104AD2258E08FFEFF7D0CF593E70B8690FB5E1"
Application_People_Archive,IsSystemUser,int64,961,0,0.0,2,0.002081165452653486,True,False,"1, 1, 1"
Application_People_Archive,IsEmployee,int64,961,0,0.0,2,0.002081165452653486,True,False,"1, 1, 1"
Application_People_Archive,IsSalesperson,int64,961,0,0.0,2,0.002081165452653486,True,False,"1, 0, 0"
Application_People_Archive,UserPreferences,object,825,136,0.14151925078043703,1,0.0012121212121212121,False,False,"{ ""theme"": ""defaultblue"", ""layout"": ""default"", ""dateformat"": ""m/d/yy"", ""timezoneoffset"": ""-8"", ""favoritesondashboard"": ""true"" }, { ""theme"": ""defaultblue"", ""layout"": ""default"", ""dateformat"": ""m/d/yy"", ""timezoneoffset"": ""-8"", ""favoritesondashboard"": ""true"" }, { ""theme"": ""defaultblue"", ""layout"": ""default"", ""dateformat"": ""m/d/yy"", ""timezoneoffset"": ""-8"", ""favoritesondashboard"": ""true"" }"
Application_People_Archive,PhoneNumber,object,960,1,0.001040582726326743,65,0.06770833333333333,False,False,"(415) 555-0102, (415) 555-0102, (415) 555-0102"
Application_People_Archive,FaxNumber,object,960,1,0.001040582726326743,55,0.057291666666666664,False,False,"(415) 555-0103, (415) 555-0103, (415) 555-0103"
Application_People_Archive,EmailAddress,object,960,1,0.001040582726326743,179,0.18645833333333334,False,False,"lilyc@wideworldimporters.com, isabellar@wideworldimporters.com, ethano@wideworldimporters.com"
Application_People_Archive,Photo,float64,0,961,1.0,0,,True,False,
Application_People_Archive,CustomFields,object,19,942,0.9802289281997919,19,1.0,False,False,"{ ""OtherLanguages"": [""Arabic""] ,""HireDate"":""2009-05-29T00:00:00"",""Title"":""General Manager"",""PrimarySalesTerritory"":""Southeast"",""CommissionRate"":""3.97""}, { ""OtherLanguages"": [""Finnish"",""Dutch""] ,""HireDate"":""2011-11-13T00:00:00"",""Title"":""Team Member""}, { ""OtherLanguages"": [""Estonian"",""Romanian""] ,""HireDate"":""2008-07-12T00:00:00"",""Title"":""Team Member""}"
Application_People_Archive,OtherLanguages,object,19,942,0.9802289281997919,17,0.8947368421052632,False,False,"[""Arabic""], [""Finnish"",""Dutch""], [""Estonian"",""Romanian""]"
Application_People_Archive,LastEditedBy,int64,961,0,0.0,1,0.001040582726326743,True,False,"1, 1, 1"
Application_People_Archive,ValidFrom,object,961,0,0.0,620,0.6451612903225806,False,True,"2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000, 2013-01-01 00:00:00.0000000"
Application_People_Archive,ValidTo,object,961,0,0.0,615,0.6399583766909469,False,True,"2013-01-01 08:00:00.0000000, 2013-01-01 08:00:00.0000000, 2013-01-04 08:00:00.0000000"
Application_StateProvinces,StateProvinceID,int64,53,0,0.0,53,1.0,True,False,"1, 2, 3"
Application_StateProvinces,StateProvinceCode,object,53,0,0.0,53,1.0,False,False,"AL, AK, AZ"
Application_StateProvinces,StateProvinceName,object,53,0,0.0,53,1.0,False,False,"Alabama, Alaska, Arizona"
Application_StateProvinces,CountryID,int64,53,0,0.0,1,0.018867924528301886,True,False,"230, 230, 230"
Application_StateProvinces,SalesTerritory,object,53,0,0.0,9,0.16981132075471697,False,False,"Southeast, Far West, Southwest"
